density(tonne/mm3),E(MPa),v(-),phi(deg),psi(deg),c(MPa),area_reduced(%),plastic_zone(%),max_PEEQ(-),min_PEEQ(-),sim_num,deformation_modulus(-),silo_FoS(-),stability_class
2.4e-09,30,0.2,38.75,11.625,0.05,0.013430741872848,0.0446991877955721,0.00615628,8.83266e-07,334,1.1819044032400843,1.200425010441712,STABLE
2.4e-09,30,0.2,38.75,19.375,0.0008,0.012591320505795,2.20201210112178,0.0728417,4.17924e-08,335,3.390589392068833,1.5442703412096208,STABLE
2.4e-09,30,0.2,38.75,19.375,0.0131,0.0113321884552155,0.489802367675424,0.0257172,3.39846e-08,336,1.6372928604256858,1.5183821523350534,STABLE
2.4e-09,30,0.2,38.75,19.375,0.0254,0.0115420437969787,0.163687166575335,0.0147182,1.72424e-07,337,1.3248729133811328,1.3863702306930998,STABLE
2.4e-09,30,0.2,38.75,19.375,0.0377,0.0119617544805052,0.0866702561482221,0.00959185,3.15441e-07,338,1.2254952117226885,1.3393301761056278,STABLE
2.4e-09,30,0.2,38.75,19.375,0.05,0.012591320505795,0.0470075965549679,0.00654384,7.47388e-07,339,1.181229726214501,1.2375561446557135,STABLE
2.4e-09,30,0.2,38.75,27.125,0.0008,0.0398725149350174,3.65211251270583,0.300316,9.66476e-06,340,17.324334420828023,1.48397781225253,GENERAL FAILURE
2.4e-09,30,0.2,38.75,27.125,0.0131,0.0123814651640317,0.487074248232502,0.0327389,8.3266e-09,341,1.6161480376019106,1.5773970621771032,STABLE
2.4e-09,30,0.2,38.75,27.125,0.0254,0.0111223331134522,0.171241958878812,0.0177328,5.75401e-08,342,1.3149381088285876,1.4398138044285207,STABLE
2.4e-09,30,0.2,38.75,27.125,0.0377,0.0111223331134522,0.0893983755911443,0.0107873,4.60032e-07,343,1.2202979744157225,1.4014744568316277,STABLE
2.4e-09,30,0.2,38.75,27.125,0.05,0.0161588613157702,0.0470075965549679,0.00705265,1.19561e-07,344,1.1789795671236822,1.3574997499187738,STABLE
2.4e-09,30,0.2,38.75,34.875,0.0008,0.155502808246568,3.07375119080632,1.03445,1.77818e-05,345,65.55006285869051,1.580900763421059,GENERAL FAILURE
2.4e-09,30,0.2,38.75,34.875,0.0131,0.0115420437969787,0.474273072384944,0.0495734,3.01354e-08,346,1.5848941804442582,1.6451908572248435,STABLE
2.4e-09,30,0.2,38.75,34.875,0.0254,0.0107026224299257,0.174599644347024,0.0246647,9.98269e-08,347,1.3000989212823792,1.4981411546775865,STABLE
2.4e-09,30,0.2,38.75,34.875,0.0377,0.0104927670881625,0.0919166396923033,0.0132254,4.17857e-07,348,1.2116383835818623,1.4799674718120326,STABLE
2.4e-09,30,0.2,38.75,34.875,0.05,0.0123814651640317,0.0528835461243389,0.00784005,8.23272e-07,349,1.1744421787758033,1.409470739539758,STABLE
2.4e-09,30,0.2,45,4.5,0.0008,NaN,NaN,NaN,NaN,350,-1,-1,STABLE
2.4e-09,30,0.2,45,4.5,0.0131,0.011751899138742,0.619702824226876,0.0149583,1.5052e-08,351,1.792784538875034,1.5584814138505223,STABLE
2.4e-09,30,0.2,45,4.5,0.0254,0.0123814651640317,0.150256424702487,0.00991139,1.68935e-08,352,1.4492153706753415,1.4306185371096052,STABLE
2.4e-09,30,0.2,45,4.5,0.0377,0.0157391506322437,0.0661044326554236,0.00741948,3.72222e-08,353,1.3377981804146075,1.3767898252528072,STABLE
2.4e-09,30,0.2,45,4.5,0.05,0.0119617544805052,0.0392429489097277,0.00544204,4.78092e-07,354,1.2962137234414093,1.2926597316712751,STABLE
2.4e-09,30,0.2,45,13.5,0.0008,0.0123814651640317,2.59255289214318,0.0568645,0.000115857,355,3.1360314453904405,1.6356329641171201,STABLE
2.4e-09,30,0.2,45,13.5,0.0131,0.0113321884552155,0.621381666960982,0.0174669,1.61117e-07,356,1.781465529411841,1.6460018110949246,STABLE
2.4e-09,30,0.2,45,13.5,0.0254,0.0123814651640317,0.167674418068836,0.010903,3.61377e-08,357,1.448080711877778,1.5204011706184444,STABLE
2.4e-09,30,0.2,45,13.5,0.0377,0.0146898739234275,0.0711409608577416,0.00788104,2.37498e-08,358,1.33829065385105,1.452122769543856,STABLE
2.4e-09,30,0.2,45,13.5,0.05,0.012591320505795,0.0438597664285191,0.00575797,1.94065e-06,359,1.2973562618139556,1.3510135826407224,STABLE
2.4e-09,30,0.2,45,22.5,0.0008,NaN,NaN,NaN,NaN,360,-1,-1,STABLE
2.4e-09,30,0.2,45,22.5,0.0131,0.0119617544805052,0.607741069746371,0.0211789,3.69252e-08,361,1.7594736356340688,1.7328651389752665,STABLE
2.4e-09,30,0.2,45,22.5,0.0254,0.0113321884552155,0.179006606524052,0.0123704,1.60008e-08,362,1.4412333612174826,1.6194173714083455,STABLE
2.4e-09,30,0.2,45,22.5,0.0377,0.0121716098222685,0.0812140172623776,0.00848605,1.04405e-07,363,1.336356218192704,1.5311460010196665,STABLE
2.4e-09,30,0.2,45,22.5,0.05,0.0132208865310847,0.0457484645043884,0.00611274,1.12884e-07,364,1.2969741024272763,1.410962380104254,STABLE
2.4e-09,30,0.2,45,31.5,0.0008,0.010912477771689,2.61542712439538,0.125047,0.000130679,365,7.912354015008392,1.8339171646404284,STABLE
2.4e-09,30,0.2,45,31.5,0.0131,0.0113321884552155,0.58318799476007,0.0278827,1.27755e-08,366,1.7210567678040682,1.8241300815401909,STABLE
2.4e-09,30,0.2,45,31.5,0.0254,0.0119617544805052,0.187190964852819,0.0149351,5.57348e-08,367,1.427058005822924,1.739581620563381,STABLE
2.4e-09,30,0.2,45,31.5,0.0377,0.014270163239901,0.0818435832876673,0.00939537,1.64332e-07,368,1.3306750446299043,1.6188618868396145,STABLE
2.4e-09,30,0.2,45,31.5,0.05,0.0130110311893215,0.0491061499726004,0.00654543,2.03816e-06,369,1.2943186856579787,1.4741562992795016,STABLE
2.4e-09,30,0.2,45,40.5,0.0008,0.12591320505795,2.50105596313441,1.1365,0.000129129,370,77.21983483417208,1.9533427116827433,GENERAL FAILURE
2.4e-09,30,0.2,45,40.5,0.0131,0.0123814651640317,0.538698662306262,0.0459212,1.4996e-08,371,1.661412324969653,1.9316386193235622,STABLE
2.4e-09,30,0.2,45,40.5,0.0254,0.0113321884552155,0.184882556093423,0.0215609,6.43702e-08,372,1.4024500931507689,1.9134602355408656,STABLE
2.4e-09,30,0.2,45,40.5,0.0377,0.014270163239901,0.0833125706800101,0.0111481,6.03456e-08,373,1.318847802580303,1.7243077582939335,STABLE
2.4e-09,30,0.2,45,40.5,0.05,0.0130110311893215,0.0522539800990491,0.00713541,6.62737e-08,374,1.2882041354711096,1.5417291706092233,STABLE
2.4e-09,30,0.4,20,2,0.0008,0.0736592249589006,7.98625488614222,0.343552,3.02503e-08,375,26.469225158933593,0.40166137928570333,GENERAL FAILURE
2.4e-09,30,0.4,20,2,0.0131,0.0113321884552155,1.54411560469399,0.0382001,5.92417e-08,376,2.4184794057705674,1.0365624284474244,STABLE
2.4e-09,30,0.4,20,2,0.0254,0.010912477771689,0.41782198545063,0.0183515,2.84853e-07,377,1.3041322125664525,1.030157446999351,STABLE
2.4e-09,30,0.4,20,2,0.0377,0.0107026224299257,0.175858776397603,0.0120261,7.37986e-07,378,1.0597226319928872,1.0426399844676444,STABLE
2.4e-09,30,0.4,20,2,0.05,0.0130110311893215,0.0814238726041408,0.00822723,7.86253e-08,379,0.959923742994827,1.0289154138305514,STABLE
2.4e-09,30,0.4,20,6,0.0008,0.147948015943091,8.68549288489737,0.913088,2.32158e-07,380,55.05129639414308,0.38681710849619866,GENERAL FAILURE
2.4e-09,30,0.4,20,6,0.0131,0.010912477771689,1.56342229613621,0.0439618,1.10794e-07,381,2.5336272434644256,1.0451391820874252,STABLE
2.4e-09,30,0.4,20,6,0.0254,0.0104927670881625,0.423278224336474,0.0198689,3.82768e-08,382,1.3014347792288004,1.0360331082408463,STABLE
2.4e-09,30,0.4,20,6,0.0377,0.0113321884552155,0.181105159941684,0.0127967,5.8492e-07,383,1.0585275277009207,1.0512946063659214,STABLE
2.4e-09,30,0.4,20,6,0.05,0.0128011758475582,0.0839421367052998,0.0086621,5.6745e-07,384,0.9597516971327444,1.0329446175551278,STABLE
2.4e-09,30,0.4,20,10,0.0008,0.307647931024924,8.6470893573547,2.01465,1.08083e-07,385,110.23070551058696,0.38129235616181123,GENERAL FAILURE
2.4e-09,30,0.4,20,10,0.0131,0.0111223331134522,1.57874173608493,0.053267,3.23045e-07,386,2.7192647286515585,1.0536761039931846,STABLE
2.4e-09,30,0.4,20,10,0.0254,0.0102829117463992,0.4339808467664,0.0218375,1.28745e-07,387,1.298992342436735,1.0442537537950998,STABLE
2.4e-09,30,0.4,20,10,0.0377,0.00986320106287273,0.18467270075166,0.0137795,3.94077e-07,388,1.057006765170012,1.0597217174210272,STABLE
2.4e-09,30,0.4,20,10,0.05,0.0121716098222685,0.0870899668317486,0.00921108,3.68655e-07,389,0.9592816432595543,1.0368624684960328,STABLE
2.4e-09,30,0.4,20,14,0.0008,0.304290245556712,7.93295162933436,1.97483,1.89032e-07,390,99.28705255836459,0.39954597847681755,GENERAL FAILURE
2.4e-09,30,0.4,20,14,0.0131,0.00986320106287273,1.58755566043898,0.0674867,1.81033e-08,391,3.039445150234826,1.0609808500230762,STABLE
2.4e-09,30,0.4,20,14,0.0254,0.0111223331134522,0.446152456588669,0.0245636,1.49587e-07,392,1.297087548963677,1.0740653473536532,STABLE
2.4e-09,30,0.4,20,14,0.0377,0.00986320106287273,0.190758505662794,0.0150954,2.37834e-07,393,1.0551511276575494,1.0508822375852684,STABLE
2.4e-09,30,0.4,20,14,0.05,0.012591320505795,0.0904476522999605,0.00993246,1.06929e-06,394,0.9584828588998852,1.0418894819339097,STABLE
2.4e-09,30,0.4,20,18,0.0008,0.334929125454146,7.46476436186055,2.38046,1.97057e-07,395,105.58700335812517,0.4612644619307181,GENERAL FAILURE
2.4e-09,30,0.4,20,18,0.0131,0.0104927670881625,1.58839508180604,0.0922695,3.06753e-08,396,3.6627949587879423,1.0845953528597165,STABLE
2.4e-09,30,0.4,20,18,0.0254,0.010912477771689,0.45790435572741,0.0287022,1.18054e-07,397,1.2963133425843054,1.081987946207041,STABLE
2.4e-09,30,0.4,20,18,0.0377,0.00986320106287273,0.195795033865112,0.0169885,3.06932e-07,398,1.0529729041536822,1.0587165850511457,STABLE
2.4e-09,30,0.4,20,18,0.05,0.0123814651640317,0.0935954824264093,0.0109434,5.81015e-07,399,0.9573399828160506,1.0491248159245974,STABLE
2.4e-09,30,0.4,26.25,2.625,0.0008,0,5.81236340081672,0.102227,2.09882e-07,400,7.5905983386985545,1.116604895413914,STABLE
2.4e-09,30,0.4,26.25,2.625,0.0131,0.0113321884552155,0.861246322596376,0.0279641,1.10913e-08,401,1.8231686696792322,1.0970970054190066,STABLE
2.4e-09,30,0.4,26.25,2.625,0.0254,0.010073056404636,0.25959105776114,0.0157223,2.5274e-07,402,1.2467321022915059,1.0965358415222093,STABLE
2.4e-09,30,0.4,26.25,2.625,0.0377,0.0115420437969787,0.115840148653314,0.010552,4.03991e-08,403,1.0787650004056544,1.085996263715809,STABLE
2.4e-09,30,0.4,26.25,2.625,0.05,0.0161588613157702,0.0533032568078654,0.00723534,3.64895e-07,404,1.0077731812657202,1.0559874765942907,STABLE
2.4e-09,30,0.4,26.25,7.875,0.0008,0.0656847219718971,6.87905810299932,0.311371,4.01092e-08,405,24.26422552072329,0.6198659161194066,GENERAL FAILURE
2.4e-09,30,0.4,26.25,7.875,0.0131,0.0115420437969787,0.867541982849274,0.0314031,1.40061e-07,406,1.8291560497273769,1.1371270176150008,STABLE
2.4e-09,30,0.4,26.25,7.875,0.0254,0.0102829117463992,0.26672613938109,0.0170414,7.70109e-07,407,1.2419480842628683,1.1141460056856387,STABLE
2.4e-09,30,0.4,26.25,7.875,0.0377,0.010073056404636,0.121506242880921,0.0112579,1.18092e-06,408,1.0774831582544402,1.0952610400644702,STABLE
2.4e-09,30,0.4,26.25,7.875,0.05,0.015949005974007,0.0566609422760774,0.00763388,2.14037e-07,409,1.007809151326086,1.0708030004478106,STABLE
2.4e-09,30,0.4,26.25,13.125,0.0008,0.204818813560932,7.58920857952616,1.11953,3.74063e-08,410,83.08070242774689,0.5358637248016863,GENERAL FAILURE
2.4e-09,30,0.4,26.25,13.125,0.0131,0.0130110311893215,0.868801114899853,0.0362767,1.86305e-07,411,1.849420273735215,1.1529561467921072,STABLE
2.4e-09,30,0.4,26.25,13.125,0.0254,0.0102829117463992,0.27574991907691,0.018859,6.26767e-08,412,1.2363858049281364,1.131099884679436,STABLE
2.4e-09,30,0.4,26.25,13.125,0.0377,0.0111223331134522,0.121086532197395,0.0122205,1.24229e-07,413,1.07542632480262,1.1622025873917763,STABLE
2.4e-09,30,0.4,26.25,13.125,0.05,0.0155292952904805,0.0591792063772364,0.00815706,6.73056e-08,414,1.0072924904590153,1.0865980392303265,STABLE
2.4e-09,30,0.4,26.25,18.375,0.0008,0.181944581308737,6.92291786942784,1.05976,9.84449e-08,415,66.70287994214769,1.1476856145158092,GENERAL FAILURE
2.4e-09,30,0.4,26.25,18.375,0.0131,0.0121716098222685,0.869220825583379,0.0442179,1.29667e-08,416,1.8998764584118237,1.202911174278211,STABLE
2.4e-09,30,0.4,26.25,18.375,0.0254,0.0102829117463992,0.282675145355097,0.0215947,6.56946e-08,417,1.2299210040787742,1.1476110118190415,STABLE
2.4e-09,30,0.4,26.25,18.375,0.0377,0.0115420437969787,0.126332915741476,0.0136356,7.49877e-07,418,1.0724833198636083,1.1831452461068617,STABLE
2.4e-09,30,0.4,26.25,18.375,0.05,0.014270163239901,0.0604383384278159,0.00889817,3.61235e-07,419,1.0061610685602396,1.104159101350234,STABLE
2.4e-09,30,0.4,26.25,23.625,0.0008,0.311425327176662,6.33616233385779,1.8701,8.6418e-09,420,99.28227161755417,1.2021742688184176,GENERAL FAILURE
2.4e-09,30,0.4,26.25,23.625,0.0131,0.011751899138742,0.866912416823984,0.0633224,7.22757e-08,421,2.051192692353846,1.2244629867719434,STABLE
2.4e-09,30,0.4,26.25,23.625,0.0254,0.0104927670881625,0.287921528899178,0.0263486,2.17792e-07,422,1.2225209816599043,1.182415863590209,STABLE
2.4e-09,30,0.4,26.25,23.625,0.0377,0.0115420437969787,0.129690601209688,0.0159818,2.99711e-07,423,1.0685952833386252,1.2075784792800868,STABLE
2.4e-09,30,0.4,26.25,23.625,0.05,0.0130110311893215,0.0648453006048441,0.0100717,4.74753e-07,424,1.0042546553608578,1.1251764267331787,STABLE
2.4e-09,30,0.4,32.5,3.25,0.0008,0.0115420437969787,1.61756497431113,0.0356357,3.18065e-09,425,2.37008045098957,1.2273034104270593,STABLE
2.4e-09,30,0.4,32.5,3.25,0.0131,0.0107026224299257,0.582768284076544,0.022292,7.79683e-08,426,1.6444921746993069,1.2379111552357187,STABLE
2.4e-09,30,0.4,32.5,3.25,0.0254,0.0111223331134522,0.179426317207578,0.0134821,6.27263e-08,427,1.2475320982235918,1.1584024457232862,STABLE
2.4e-09,30,0.4,32.5,3.25,0.0377,0.0111223331134522,0.0862505454646956,0.00919176,2.18113e-07,428,1.1229975838376978,1.1615779904143835,STABLE
2.4e-09,30,0.4,32.5,3.25,0.05,0.0138504525563745,0.0402922256185439,0.00629909,2.95899e-07,429,1.0697132068734474,1.1301587188813915,STABLE
2.4e-09,30,0.4,32.5,9.75,0.0008,0.0113321884552155,2.05931046872277,0.051847,3.30323e-08,430,3.0085666531258664,1.2387201504990974,STABLE
2.4e-09,30,0.4,32.5,9.75,0.0131,0.0107026224299257,0.585496403519466,0.0250453,7.04431e-08,431,1.6307888858061412,1.2416502505617513,STABLE
2.4e-09,30,0.4,32.5,9.75,0.0254,0.0104927670881625,0.192647203738663,0.0146185,1.05507e-07,432,1.242385094161559,1.1890276141834673,STABLE
2.4e-09,30,0.4,32.5,9.75,0.0377,0.010912477771689,0.0891885202493811,0.00979535,4.155e-08,433,1.1220259910546753,1.1390456820903043,STABLE
2.4e-09,30,0.4,32.5,9.75,0.05,0.0130110311893215,0.0432302004032294,0.00664425,2.31647e-07,434,1.0701624379451673,1.1542152464032374,STABLE
2.4e-09,30,0.4,32.5,16.25,0.0008,0.0172081380245865,4.19353929445502,0.150531,9.47728e-08,435,9.26429389463207,1.266246069618643,STABLE
2.4e-09,30,0.4,32.5,16.25,0.0131,0.0107026224299257,0.586965390911809,0.0289398,1.89938e-08,436,1.619432742202428,1.2960695099711104,STABLE
2.4e-09,30,0.4,32.5,16.25,0.0254,0.0102829117463992,0.198313297966271,0.0163057,6.85079e-08,437,1.235423753755603,1.3038908718100934,STABLE
2.4e-09,30,0.4,32.5,16.25,0.0377,0.0128011758475582,0.090027941616434,0.0106617,1.08197e-07,438,1.1197519764048058,1.1748581857821954,STABLE
2.4e-09,30,0.4,32.5,16.25,0.05,0.013430741872848,0.0451188984790986,0.00710629,3.33212e-07,439,1.0697619606331688,1.179988770668156,STABLE
2.4e-09,30,0.4,32.5,22.75,0.0008,0.139553802272561,5.87259188390277,0.851233,7.7408e-08,440,57.71713844636244,1.2444406928392362,GENERAL FAILURE
2.4e-09,30,0.4,32.5,22.75,0.0131,0.0111223331134522,0.58444712681065,0.0355022,2.51675e-08,441,1.6114719497221797,1.3650665755593068,STABLE
2.4e-09,30,0.4,32.5,22.75,0.0254,0.00986320106287273,0.204189247535642,0.0190793,2.52422e-08,442,1.2263346599789415,1.3630346074320252,STABLE
2.4e-09,30,0.4,32.5,22.75,0.0377,0.0130110311893215,0.0938053377681725,0.0120406,9.66901e-07,443,1.115910876621029,1.2172417129568687,STABLE
2.4e-09,30,0.4,32.5,22.75,0.05,0.0136405972146112,0.0482667286055474,0.00777952,1.97346e-07,444,1.068389890538148,1.2087120330226788,STABLE
2.4e-09,30,0.4,32.5,29.25,0.0008,0.250147567381793,4.56645223676831,1.47553,1.11594e-07,445,88.45812515650697,1.304060299272198,GENERAL FAILURE
2.4e-09,30,0.4,32.5,29.25,0.0131,0.0111223331134522,0.577102189848936,0.0502095,1.20567e-08,446,1.6126350751326797,1.396876494659452,STABLE
2.4e-09,30,0.4,32.5,29.25,0.0254,0.0102829117463992,0.20922577573796,0.02464,6.02744e-07,447,1.2147730541021158,1.414506902329498,STABLE
2.4e-09,30,0.4,32.5,29.25,0.0377,0.012591320505795,0.0961137465275683,0.0146887,9.441e-08,448,1.1100569430430338,1.2736135305983047,STABLE
2.4e-09,30,0.4,32.5,29.25,0.05,0.0123814651640317,0.0520441247572859,0.00893673,3.51034e-08,449,1.0656736096393757,1.243476173753111,STABLE
2.4e-09,30,0.4,38.75,3.875,0.0008,0.0115420437969787,1.08872951306774,0.0215916,6.28973e-09,450,1.775167929725243,1.466555521210822,STABLE
2.4e-09,30,0.4,38.75,3.875,0.0131,0.0113321884552155,0.506380939674721,0.0176961,8.78801e-09,451,1.6146689379689012,1.3954087391947838,STABLE
2.4e-09,30,0.4,38.75,3.875,0.0254,0.0113321884552155,0.143331198424299,0.0113382,5.65881e-08,452,1.2849594653896201,1.2848593917931732,STABLE
2.4e-09,30,0.4,38.75,3.875,0.0377,0.0146898739234275,0.0633763132125014,0.00795061,7.21405e-07,453,1.1832685853577474,1.2150622657954486,STABLE
2.4e-09,30,0.4,38.75,3.875,0.05,0.0144800185816642,0.0314783012644874,0.0054557,3.11574e-06,454,1.1414200746884628,1.1699865967311955,STABLE
2.4e-09,30,0.4,38.75,11.625,0.0008,0.011751899138742,1.72375177724333,0.0419636,1.22023e-09,455,2.5417900886356906,1.4341040781115708,STABLE
2.4e-09,30,0.4,38.75,11.625,0.0131,0.0102829117463992,0.501973977497693,0.0200893,1.31642e-08,456,1.5935908414443594,1.45716546385949,STABLE
2.4e-09,30,0.4,38.75,11.625,0.0254,0.0113321884552155,0.152984544145409,0.0123022,5.87223e-08,457,1.2804628542246062,1.3350112453825642,STABLE
2.4e-09,30,0.4,38.75,11.625,0.0377,0.0136405972146112,0.0684128414148193,0.00845999,4.30913e-07,458,1.1830535783935505,1.2641649023458608,STABLE
2.4e-09,30,0.4,38.75,11.625,0.05,0.013430741872848,0.0339965653656464,0.00576059,2.64921e-08,459,1.1423171727114911,1.2025165259679829,STABLE
2.4e-09,30,0.4,38.75,19.375,0.0008,0.0121716098222685,1.80622492655629,0.0582909,1.13207e-08,460,2.836772229480553,1.5216598776941255,STABLE
2.4e-09,30,0.4,38.75,19.375,0.0131,0.010912477771689,0.491271355067767,0.0236008,5.3715e-09,461,1.5709557979377025,1.5158783064245298,STABLE
2.4e-09,30,0.4,38.75,19.375,0.0254,0.0107026224299257,0.160119625765359,0.0138292,1.69107e-08,462,1.272681826330654,1.386591705422001,STABLE
2.4e-09,30,0.4,38.75,19.375,0.0377,0.013430741872848,0.0721902375665578,0.009206,2.86682e-07,463,1.18091092278483,1.3177026358447705,STABLE
2.4e-09,30,0.4,38.75,19.375,0.05,0.01678842734106,0.0350458420744627,0.0061715,1.37116e-06,464,1.1421651850299037,1.3103652199553835,STABLE
2.4e-09,30,0.4,38.75,27.125,0.0008,0.128221613817345,4.96454782009319,0.954097,1.849e-05,465,64.17513039281776,1.431410974360188,GENERAL FAILURE
2.4e-09,30,0.4,38.75,27.125,0.0131,0.0107026224299257,0.480358877296078,0.0297256,6.11373e-08,466,1.5456739445614496,1.575511763617756,STABLE
2.4e-09,30,0.4,38.75,27.125,0.0254,0.010912477771689,0.164736443284151,0.0165286,3.16e-08,467,1.260863857333074,1.4345548293162127,STABLE
2.4e-09,30,0.4,38.75,27.125,0.0377,0.012591320505795,0.0749183570094801,0.0104255,1.28718e-07,468,1.176369827420327,1.3806694337247347,STABLE
2.4e-09,30,0.4,38.75,27.125,0.05,0.0136405972146112,0.0405020809603072,0.006758,1.42753e-06,469,1.1406564292639017,1.3564852287312488,STABLE
2.4e-09,30,0.4,38.75,34.875,0.0008,0.0165785719992967,1.78628866908878,0.213692,1.54737e-05,470,7.530470640330521,1.6440414557418095,STABLE
2.4e-09,30,0.4,38.75,34.875,0.0131,0.0107026224299257,0.463990160638545,0.0447743,3.11594e-08,471,1.5154988292414056,1.6430311835785985,STABLE
2.4e-09,30,0.4,38.75,34.875,0.0254,0.0104927670881625,0.168723694777653,0.0228125,2.00529e-08,472,1.243870893128273,1.5050491836132585,STABLE
2.4e-09,30,0.4,38.75,34.875,0.0377,0.0123814651640317,0.0791154638447451,0.0129858,1.94624e-08,473,1.1684479328946595,1.463965410508094,STABLE
2.4e-09,30,0.4,38.75,34.875,0.05,0.0130110311893215,0.0428104897197029,0.0077427,2.29198e-07,474,1.137108814354653,1.4113623600528875,STABLE
2.4e-09,30,0.4,45,4.5,0.0008,NaN,NaN,NaN,NaN,475,-1,-1,STABLE
2.4e-09,30,0.4,45,4.5,0.0131,0.011751899138742,0.603124252227579,0.0139053,3.78675e-08,476,1.6978120216039856,1.54610800769099,STABLE
2.4e-09,30,0.4,45,4.5,0.0254,0.0119617544805052,0.155712663588331,0.00934074,3.18859e-08,477,1.3644232642824308,1.4562749687022423,STABLE
2.4e-09,30,0.4,45,4.5,0.0377,0.0153194399487172,0.0512047033902329,0.00686894,5.22167e-07,478,1.2550429441548225,1.3600649582607451,STABLE
2.4e-09,30,0.4,45,4.5,0.05,0.0161588613157702,0.0247629303280634,0.004703,3.60004e-07,479,1.2193602888439503,1.3031862269300845,STABLE
2.4e-09,30,0.4,45,13.5,0.0008,NaN,NaN,NaN,NaN,480,-1,-1,STABLE
2.4e-09,30,0.4,45,13.5,0.0131,0.0121716098222685,0.585496403519466,0.0160093,1.91012e-08,481,1.6694376720899187,1.6371464926494785,STABLE
2.4e-09,30,0.4,45,13.5,0.0254,0.011751899138742,0.168303984094126,0.0102,7.50614e-08,482,1.3608735157525536,1.553411805183376,STABLE
2.4e-09,30,0.4,45,13.5,0.0377,0.0144800185816642,0.0587594956937099,0.00732298,1.21599e-07,483,1.2563706525394713,1.434990333185589,STABLE
2.4e-09,30,0.4,45,13.5,0.05,0.0163687166575335,0.0289600371633284,0.00510582,7.92401e-07,484,1.221030758740363,1.3562857639722747,STABLE
2.4e-09,30,0.4,45,22.5,0.0008,0.0119617544805052,1.85449165516184,0.052195,0.000105644,485,2.6858713266071494,1.7816099947728896,STABLE
2.4e-09,30,0.4,45,22.5,0.0131,0.0123814651640317,0.552968825546162,0.0191846,2.80494e-08,486,1.6331049518429426,1.7270596700829512,STABLE
2.4e-09,30,0.4,45,22.5,0.0254,0.0107026224299257,0.171871524904101,0.0115721,6.23479e-08,487,1.351504701097673,1.6618870759221462,STABLE
2.4e-09,30,0.4,45,22.5,0.0377,0.0140603078981377,0.0627467471872116,0.00795585,8.19161e-08,488,1.2551729571420434,1.515343221350011,STABLE
2.4e-09,30,0.4,45,22.5,0.05,0.0132208865310847,0.0344162760491729,0.00550184,8.08653e-07,489,1.2214365568519916,1.4146528145820714,STABLE
2.4e-09,30,0.4,45,31.5,0.0008,0.0130110311893215,1.74284861334379,0.0794622,0.000108026,490,3.1456445268697966,1.8541319895563955,STABLE
2.4e-09,30,0.4,45,31.5,0.0131,0.0104927670881625,0.518132838813463,0.0249829,1.44577e-08,491,1.586091467706403,1.8215636150609786,STABLE
2.4e-09,30,0.4,45,31.5,0.0254,0.0104927670881625,0.177327763789946,0.0140327,1.43448e-08,492,1.334945774270733,1.7960047372445649,STABLE
2.4e-09,30,0.4,45,31.5,0.0377,0.0138504525563745,0.0661044326554236,0.00895621,4.33473e-08,493,1.2504215734272468,1.6070009292010807,STABLE
2.4e-09,30,0.4,45,31.5,0.05,0.0132208865310847,0.0367246848085687,0.00600223,4.51344e-08,494,1.2198448827054096,1.477986841475613,STABLE
2.4e-09,30,0.4,45,40.5,0.0008,NaN,NaN,NaN,NaN,495,-1,-1,STABLE
2.4e-09,30,0.4,45,40.5,0.0131,0.0111223331134522,0.469446399524389,0.0408745,4.62935e-09,496,1.5254305596991709,1.9320005621530458,STABLE
2.4e-09,30,0.4,45,40.5,0.0254,0.0111223331134522,0.171871524904101,0.0203667,2.68492e-08,497,1.3083403893403676,1.8670188180917793,STABLE
2.4e-09,30,0.4,45,40.5,0.0377,0.0130110311893215,0.0690424074401091,0.0110371,1.5001e-07,498,1.239803846137548,1.7225469728601248,STABLE
2.4e-09,30,0.4,45,40.5,0.05,0.013430741872848,0.0386133828844379,0.00676853,6.06641e-08,499,1.2153180668776309,1.5495939819658244,STABLE
1.6e-09,100,0.2,20,2,0.0008,0.011751899138742,6.3806516663116,0.0666875,6.11652e-09,500,26.316872403564375,0.27443880460670883,GENERAL FAILURE
1.6e-09,100,0.2,20,2,0.0131,0.0102829117463992,0.337657244897068,0.0050413,2.63329e-08,501,1.5766620748479123,1.0497731345013426,STABLE
1.6e-09,100,0.2,20,2,0.0254,0.011751899138742,0.0595989170607629,0.00246312,3.22617e-08,502,1.012526765326584,1.0376183804421115,STABLE
1.6e-09,100,0.2,20,2,0.0377,0.0174179933663497,0.00398725149350174,0.00134419,2.06734e-07,503,0.8752664259838046,1.0443772383071184,STABLE
1.6e-09,100,0.2,20,2,0.05,0.018467270075166,0,0.000664673,1.51947e-08,504,0.8331889237144586,1.0556638795554691,STABLE
1.6e-09,100,0.2,20,6,0.0008,0.0107026224299257,6.54832608438044,0.0918282,5.09715e-09,505,35.242519560983865,0.27334399699319134,GENERAL FAILURE
1.6e-09,100,0.2,20,6,0.0131,0.0102829117463992,0.363259596592185,0.00555882,2.66093e-08,506,1.5775683878713835,1.0612710168973123,STABLE
1.6e-09,100,0.2,20,6,0.0254,0.0148997292651907,0.0635861685542646,0.00263637,2.43239e-07,507,1.0123608639595756,1.042953828826456,STABLE
